layer,sourceId,name,countryCode,accepted,inputBbox,normalizedBbox,maxLongitudeJump,antimeridianSplitCount,postSplitMaxComponentLongitudeSpan,polarStatus,repairStatus,tileReplicationCount,rejectedReason
adm2,56859067B45610866333733,Novo Triunfo,BRA,True,"[-38.58221435499996,-10.452880858999947,-38.339782714999956,-10.27648925799997]","[-38.58221435499996,-10.452880858999947,-38.339782714999956,-10.27648925799997]",0.075195312,0,0.24243164,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B31998944625923,Olindina,BRA,True,"[-38.500122069999975,-11.626220702999944,-38.211425780999946,-11.264282226999967]","[-38.500122069999975,-11.626220702999944,-38.211425780999946,-11.264282226999967]",0.058044434,0,0.288696289,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B61513523876445,Oliveira dos Brejinhos,BRA,True,"[-43.142517089999956,-12.56982421899994,-42.32232665999993,-11.941589354999962]","[-43.142517089999956,-12.56982421899994,-42.32232665999993,-11.941589354999962]",0.24987793,0,0.82019043,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B43695486502690,Ouriçangas,BRA,True,"[-38.72491455099998,-12.08227539099994,-38.57971191399997,-11.934082030999946]","[-38.72491455099998,-12.08227539099994,-38.57971191399997,-11.934082030999946]",0.053833008,0,0.145202637,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B69370419273118,Ourolândia,BRA,True,"[-41.46099853499993,-11.024108886999954,-40.87701415999993,-10.642517089999956]","[-41.46099853499993,-11.024108886999954,-40.87701415999993,-10.642517089999956]",0.172363281,0,0.583984375,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B99815103572089,Palmas de Monte Alto,BRA,True,"[-43.48760986299993,-14.496520995999958,-42.91821289099994,-13.892883300999927]","[-43.48760986299993,-14.496520995999958,-42.91821289099994,-13.892883300999927]",0.159545899,0,0.569396972,within_safe_vector_latitude,not_run+unchanged,2,
adm2,56859067B40593340252607,Palmeiras,BRA,True,"[-41.68280029299996,-12.713195800999927,-41.43701171899994,-12.35748290999993]","[-41.68280029299996,-12.713195800999927,-41.43701171899994,-12.35748290999993]",0.16821289,0,0.245788574,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B35436689677217,Paramirim,BRA,True,"[-42.46148681599993,-13.724914550999927,-42.01922607399996,-13.270019530999946]","[-42.46148681599993,-13.724914550999927,-42.01922607399996,-13.270019530999946]",0.137023925,0,0.442260742,within_safe_vector_latitude,not_run+unchanged,2,
adm2,56859067B27824203442391,Paratinga,BRA,True,"[-43.28710937499994,-13.179992675999927,-42.87860107399996,-12.31231689499998]","[-43.28710937499994,-13.179992675999927,-42.87860107399996,-12.31231689499998]",0.081726074,0,0.408508301,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B65778580643910,Paripiranga,BRA,True,"[-38.041503905999946,-10.75732421899994,-37.80389404299996,-10.440429687999938]","[-38.041503905999946,-10.75732421899994,-37.80389404299996,-10.440429687999938]",0.061706543,0,0.237609863,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B52793357327632,Pau Brasil,BRA,True,"[-39.84130859399994,-15.621520995999958,-39.55920410199997,-15.294921874999943]","[-39.84130859399994,-15.621520995999958,-39.55920410199997,-15.294921874999943]",0.074584961,0,0.282104492,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B73144667932966,Paulo Afonso,BRA,True,"[-38.54827880899995,-9.71008300799997,-37.99829101599994,-9.352783202999944]","[-38.54827880899995,-9.71008300799997,-37.99829101599994,-9.352783202999944]",0.084106446,0,0.549987793,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B88546215255955,Pé de Serra,BRA,True,"[-39.74700927699996,-12.059875487999932,-39.46752929699994,-11.724914550999927]","[-39.74700927699996,-12.059875487999932,-39.46752929699994,-11.724914550999927]",0.099121094,0,0.27947998,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B19486192876927,Pedrão,BRA,True,"[-38.73388671899994,-12.193908690999933,-38.57141113299997,-12.05352783199993]","[-38.73388671899994,-12.193908690999933,-38.57141113299997,-12.05352783199993]",0.075378418,0,0.162475586,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B11615290861322,Pedro Alexandre,BRA,True,"[-38.13970947299998,-10.289794921999942,-37.74920654299996,-9.886108397999976]","[-38.13970947299998,-10.289794921999942,-37.74920654299996,-9.886108397999976]",0.054199218,0,0.39050293,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B29072797764638,Piatã,BRA,True,"[-42.12530517599998,-13.278381347999982,-41.62701415999993,-12.803588866999974]","[-42.12530517599998,-13.278381347999982,-41.62701415999993,-12.803588866999974]",0.062194824,0,0.498291016,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B31784854037335,Pilão Arcado,BRA,True,"[-43.91589355499997,-10.569274901999961,-42.226684569999975,-9.350891112999932]","[-43.91589355499997,-10.569274901999961,-42.226684569999975,-9.350891112999932]",0.337463379,0,1.689208985,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B7976489676408,Pindaí,BRA,True,"[-42.835510253999985,-14.657287597999982,-42.523376464999956,-14.296508788999972]","[-42.835510253999985,-14.657287597999982,-42.523376464999956,-14.296508788999972]",0.088500976,0,0.312133789,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B54064928423226,Pindobaçu,BRA,True,"[-40.477905272999976,-10.847290038999972,-40.20471191399997,-10.589721679999968]","[-40.477905272999976,-10.847290038999972,-40.20471191399997,-10.589721679999968]",0.057678222,0,0.273193359,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B59210103184230,Pintadas,BRA,True,"[-40.04669189499998,-12.027709960999971,-39.71289062499994,-11.719909667999957]","[-40.04669189499998,-12.027709960999971,-39.71289062499994,-11.719909667999957]",0.065307617,0,0.33380127,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B87975960795932,Piraí do Norte,BRA,True,"[-39.44769287099996,-13.909118651999961,-39.287597655999946,-13.715820312999938]","[-39.44769287099996,-13.909118651999961,-39.287597655999946,-13.715820312999938]",0.044677734,0,0.160095215,within_safe_vector_latitude,not_run+unchanged,2,
adm2,56859067B26394127127445,Piripá,BRA,True,"[-41.837280272999976,-15.138305663999972,-41.58178710899995,-14.867309569999975]","[-41.837280272999976,-15.138305663999972,-41.58178710899995,-14.867309569999975]",0.0446167,0,0.255493164,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B29838999059805,Piritiba,BRA,True,"[-40.80169677699996,-11.844909667999957,-40.37249755899995,-11.547912597999925]","[-40.80169677699996,-11.844909667999957,-40.37249755899995,-11.547912597999925]",0.133422852,0,0.429199218,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B83552260244664,Planaltino,BRA,True,"[-40.525329589999956,-13.34552001999998,-40.13659667999997,-13.043823241999974]","[-40.525329589999956,-13.34552001999998,-40.13659667999997,-13.043823241999974]",0.127685546,0,0.38873291,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B84757283286079,Planalto,BRA,True,"[-40.64672851599994,-14.933776854999962,-40.274780272999976,-14.542297362999932]","[-40.64672851599994,-14.933776854999962,-40.274780272999976,-14.542297362999932]",0.088806152,0,0.371948243,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B76293863784354,Poções,BRA,True,"[-40.67657470699993,-14.744689940999933,-40.16619872999996,-14.396118163999972]","[-40.67657470699993,-14.744689940999933,-40.16619872999996,-14.396118163999972]",0.165466309,0,0.510375977,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B76883153618949,Pojuca,BRA,True,"[-38.389892577999944,-12.45727539099994,-38.14440917999997,-12.262329101999967]","[-38.389892577999944,-12.45727539099994,-38.14440917999997,-12.262329101999967]",0.10131836,0,0.245483398,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B49472720818380,Ponto Novo,BRA,True,"[-40.24768066399997,-11.162719726999967,-39.981323241999974,-10.81719970699993]","[-40.24768066399997,-11.162719726999967,-39.981323241999974,-10.81719970699993]",0.067565918,0,0.266357422,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B83893589630765,Porto Seguro,BRA,True,"[-39.51922607399996,-16.928222655999946,-39.00977885074297,-16.346191405999946]","[-39.51922607399996,-16.928222655999946,-39.00977885074297,-16.346191405999946]",0.10357666,0,0.509447223,within_safe_vector_latitude,not_run+unchanged,4,
adm2,56859067B74101870716105,Potiraguá,BRA,True,"[-39.96990966799996,-15.88781738299997,-39.525512694999975,-15.464111327999944]","[-39.96990966799996,-15.88781738299997,-39.525512694999975,-15.464111327999944]",0.056884766,0,0.444396973,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B3199407317230,Prado,BRA,True,"[-39.63568115199996,-17.44605533972812,-39.12155419950165,-16.888427733999947]","[-39.63568115199996,-17.44605533972812,-39.12155419950165,-16.888427733999947]",0.114501954,0,0.514126952,within_safe_vector_latitude,not_run+unchanged,2,
adm2,56859067B99362282210335,Presidente Dutra,BRA,True,"[-42.05889892599998,-11.427612304999968,-41.92510986299993,-11.20867919899996]","[-42.05889892599998,-11.427612304999968,-41.92510986299993,-11.20867919899996]",0.072753907,0,0.133789063,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B35100201020148,Presidente Jânio Quadros,BRA,True,"[-41.90661621099997,-14.91748046899994,-41.545776366999974,-14.468322753999928]","[-41.90661621099997,-14.91748046899994,-41.545776366999974,-14.468322753999928]",0.100524902,0,0.360839844,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B22769757743228,Presidente Tancredo Neves,BRA,True,"[-39.56951904299996,-13.577209472999982,-39.30108642599998,-13.328125]","[-39.56951904299996,-13.577209472999982,-39.30108642599998,-13.328125]",0.053466796,0,0.268432617,within_safe_vector_latitude,not_run+unchanged,2,
adm2,56859067B17136917301382,Queimadas,BRA,True,"[-40.02349853499993,-11.313110351999967,-39.41638183599997,-10.778198241999974]","[-40.02349853499993,-11.313110351999967,-39.41638183599997,-10.778198241999974]",0.095275879,0,0.607116699,within_safe_vector_latitude,not_run+unchanged,2,
adm2,56859067B85508480609992,Quijingue,BRA,True,"[-39.27081298799993,-11.019409179999968,-38.733093261999954,-10.604492187999938]","[-39.27081298799993,-11.019409179999968,-38.733093261999954,-10.604492187999938]",0.179626465,0,0.537719726,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B9726767352662,Quixabeira,BRA,True,"[-40.203979491999974,-11.53820800799997,-40.02221679699994,-11.223815917999957]","[-40.203979491999974,-11.53820800799997,-40.02221679699994,-11.223815917999957]",0.061889648,0,0.181762695,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B89791496420122,Rafael Jambeiro,BRA,True,"[-39.91070556599993,-12.614807128999928,-39.31817626999998,-12.331909179999968]","[-39.91070556599993,-12.614807128999928,-39.31817626999998,-12.331909179999968]",0.097167968,0,0.592529296,within_safe_vector_latitude,not_run+unchanged,2,
adm2,56859067B23301273504711,Remanso,BRA,True,"[-42.717285155999946,-10.028625487999932,-41.85467529299996,-9.23742675799997]","[-42.717285155999946,-10.028625487999932,-41.85467529299996,-9.23742675799997]",0.084228516,0,0.862609863,within_safe_vector_latitude,not_run+unchanged,2,
adm2,56859067B68715919074839,Retirolândia,BRA,True,"[-39.536499022999976,-11.601013183999953,-39.28540039099994,-11.372619628999928]","[-39.536499022999976,-11.601013183999953,-39.28540039099994,-11.372619628999928]",0.110717774,0,0.251098632,within_safe_vector_latitude,not_run+unchanged,2,
adm2,56859067B88902373095284,Riachão das Neves,BRA,True,"[-46.113403319999975,-12.01177978499993,-44.642700194999975,-11.340026854999962]","[-46.113403319999975,-12.01177978499993,-44.642700194999975,-11.340026854999962]",0.109191895,0,1.470703125,within_safe_vector_latitude,not_run+unchanged,2,
adm2,56859067B71241213930748,Riachão do Jacuípe,BRA,True,"[-39.64050292999997,-12.025512694999975,-39.24182128899997,-11.569091796999942]","[-39.64050292999997,-12.025512694999975,-39.24182128899997,-11.569091796999942]",0.125244141,0,0.398681641,within_safe_vector_latitude,not_run+unchanged,2,
adm2,56859067B6273333870368,Riacho de Santana,BRA,True,"[-43.44311523399995,-13.989501952999944,-42.68048095699993,-13.291625976999967]","[-43.44311523399995,-13.989501952999944,-42.68048095699993,-13.291625976999967]",0.198303222,0,0.762634277,within_safe_vector_latitude,not_run+unchanged,2,
adm2,56859067B91652113509777,Ribeira do Amparo,BRA,True,"[-38.55651855499997,-11.116516112999932,-38.21539306599993,-10.80059814499998]","[-38.55651855499997,-11.116516112999932,-38.21539306599993,-10.80059814499998]",0.139282227,0,0.341125489,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B15668826458342,Ribeira do Pombal,BRA,True,"[-38.77459716799996,-11.02062988299997,-38.37072753899997,-10.563476562999938]","[-38.77459716799996,-11.02062988299997,-38.37072753899997,-10.563476562999938]",0.06628418,0,0.403869629,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B83066818990212,Ribeirão do Largo,BRA,True,"[-40.89239501999998,-15.677917479999962,-40.47100830099998,-15.239624022999976]","[-40.89239501999998,-15.677917479999962,-40.47100830099998,-15.239624022999976]",0.071472168,0,0.421386719,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B14816521084230,Rio de Contas,BRA,True,"[-41.96862792999997,-13.942077636999954,-41.50109863299997,-13.311889647999976]","[-41.96862792999997,-13.942077636999954,-41.50109863299997,-13.311889647999976]",0.074401855,0,0.467529297,within_safe_vector_latitude,not_run+unchanged,2,
adm2,56859067B81467774065144,Rio do Antônio,BRA,True,"[-42.23120117199994,-14.489013671999942,-41.93170165999993,-14.16021728499993]","[-42.23120117199994,-14.489013671999942,-41.93170165999993,-14.16021728499993]",0.138977051,0,0.299499512,within_safe_vector_latitude,not_run+unchanged,2,
adm2,56859067B13146524318687,Rio do Pires,BRA,True,"[-42.380126952999944,-13.311889647999976,-41.901611327999944,-12.95867919899996]","[-42.380126952999944,-13.311889647999976,-41.901611327999944,-12.95867919899996]",0.068786621,0,0.478515625,within_safe_vector_latitude,not_run+unchanged,2,
adm2,56859067B99431528151864,Rio Real,BRA,True,"[-38.08081054699994,-11.73797607399996,-37.731811522999976,-11.344421386999954]","[-38.08081054699994,-11.73797607399996,-37.731811522999976,-11.344421386999954]",0.058959961,0,0.348999024,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B89920954652408,Rodelas,BRA,True,"[-38.98217773399995,-9.684509276999961,-38.469604491999974,-8.784484862999932]","[-38.98217773399995,-9.684509276999961,-38.469604491999974,-8.784484862999932]",0.2366333,0,0.512573242,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B94227809575863,Ruy Barbosa,BRA,True,"[-41.048217772999976,-12.452575683999953,-40.11389160199997,-12.08312988299997]","[-41.048217772999976,-12.452575683999953,-40.11389160199997,-12.08312988299997]",0.140075684,0,0.934326171,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B93728767984318,Salinas da Margarida,BRA,True,"[-38.819580077999944,-12.962725738066052,-38.722563641999955,-12.841606394999928]","[-38.819580077999944,-12.962725738066052,-38.722563641999955,-12.841606394999928]",0.030045611,0,0.097016436,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B88878728392294,Salvador,BRA,True,"[-38.54336823799997,-13.013454407497546,-38.30468749999994,-12.736865935134547]","[-38.54336823799997,-13.013454407497546,-38.30468749999994,-12.736865935134547]",0.05686578,0,0.238680738,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B70758123522346,Santa Bárbara,BRA,True,"[-39.064575194999975,-12.058715819999975,-38.898010253999985,-11.807128905999946]","[-39.064575194999975,-12.058715819999975,-38.898010253999985,-11.807128905999946]",0.040405273,0,0.166564941,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B14033654686733,Santa Brígida,BRA,True,"[-38.44158935499996,-9.922485351999967,-37.992675780999946,-9.586914062999938]","[-38.44158935499996,-9.922485351999967,-37.992675780999946,-9.586914062999938]",0.108703613,0,0.448913574,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B8048153730728,Santa Cruz Cabrália,BRA,True,"[-39.456420897999976,-16.39617919899996,-38.949707030999946,-16.05297851599994]","[-39.456420897999976,-16.39617919899996,-38.949707030999946,-16.05297851599994]",0.201477051,0,0.506713867,within_safe_vector_latitude,not_run+unchanged,2,
adm2,56859067B68810500178661,Santa Cruz da Vitória,BRA,True,"[-39.88421630899995,-15.01281738299997,-39.68719482399996,-14.742614745999958]","[-39.88421630899995,-15.01281738299997,-39.68719482399996,-14.742614745999958]",0.07989502,0,0.197021485,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B23396017870292,Santa Inês,BRA,True,"[-39.97711181599993,-13.391296386999954,-39.72692871099997,-13.16021728499993]","[-39.97711181599993,-13.391296386999954,-39.72692871099997,-13.16021728499993]",0.064880371,0,0.250183105,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B88136569258603,Santaluz,BRA,True,"[-39.86901855499997,-11.422790526999961,-39.20611572299998,-10.972229003999928]","[-39.86901855499997,-11.422790526999961,-39.20611572299998,-10.972229003999928]",0.146972656,0,0.662902832,within_safe_vector_latitude,not_run+unchanged,4,
adm2,56859067B43041247396885,Santa Luzia,BRA,True,"[-39.479003905999946,-15.632690429999968,-39.01538085899995,-15.308776854999962]","[-39.479003905999946,-15.632690429999968,-39.01538085899995,-15.308776854999962]",0.066223144,0,0.463623047,within_safe_vector_latitude,not_run+unchanged,2,
adm2,56859067B38295503968792,Santa Maria da Vitória,BRA,True,"[-44.70690917999997,-13.428283690999933,-43.992675780999946,-12.944396972999982]","[-44.70690917999997,-13.428283690999933,-43.992675780999946,-12.944396972999982]",0.209594726,0,0.714233399,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B31339146866586,Santana,BRA,True,"[-44.26000976599994,-13.31719970699993,-43.63500976599994,-12.84259033199993]","[-44.26000976599994,-13.31719970699993,-43.63500976599994,-12.84259033199993]",0.073425293,0,0.625,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B97694187874287,Santanópolis,BRA,True,"[-38.91552734399994,-12.10430908199993,-38.805908202999944,-11.815979003999928]","[-38.91552734399994,-12.10430908199993,-38.805908202999944,-11.815979003999928]",0.035400391,0,0.109619141,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B19428837054572,Santa Rita de Cássia,BRA,True,"[-45.008300780999946,-11.421813964999956,-44.10858154299996,-10.55029296899994]","[-45.008300780999946,-11.421813964999956,-44.10858154299996,-10.55029296899994]",0.147888183,0,0.899719238,within_safe_vector_latitude,not_run+unchanged,4,
adm2,56859067B33761170637815,Santa Terezinha,BRA,True,"[-39.67871093799994,-12.930419921999942,-39.43487548799993,-12.552307128999928]","[-39.67871093799994,-12.930419921999942,-39.43487548799993,-12.552307128999928]",0.057312011,0,0.24383545,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B18701352119559,Santo Amaro,BRA,True,"[-38.88110351599994,-12.725585937999938,-38.64440917999997,-12.36798095699993]","[-38.88110351599994,-12.725585937999938,-38.64440917999997,-12.36798095699993]",0.065429688,0,0.236694336,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B58021421413718,Santo Antônio de Jesus,BRA,True,"[-39.32568359399994,-13.094909667999957,-39.11389160199997,-12.939025878999928]","[-39.32568359399994,-13.094909667999957,-39.11389160199997,-12.939025878999928]",0.05847168,0,0.211791992,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B59160361010932,Santo Estêvão,BRA,True,"[-39.39221191399997,-12.548828124999943,-39.12768554699994,-12.373901366999974]","[-39.39221191399997,-12.548828124999943,-39.12768554699994,-12.373901366999974]",0.077575683,0,0.264526367,within_safe_vector_latitude,not_run+unchanged,2,
adm2,56859067B26538117182500,São Desidério,BRA,True,"[-46.32672119099993,-13.466918944999975,-44.55120849599996,-12.292419433999953]","[-46.32672119099993,-13.466918944999975,-44.55120849599996,-12.292419433999953]",0.275085449,0,1.775512695,within_safe_vector_latitude,not_run+unchanged,2,
adm2,56859067B2625578868269,São Domingos,BRA,True,"[-39.69891357399996,-11.569091796999942,-39.48278808599997,-11.346191405999946]","[-39.69891357399996,-11.569091796999942,-39.48278808599997,-11.346191405999946]",0.090820312,0,0.216125488,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B78979447599301,São Félix,BRA,True,"[-39.057312011999954,-12.736206054999968,-38.93908691399997,-12.588317870999958]","[-39.057312011999954,-12.736206054999968,-38.93908691399997,-12.588317870999958]",0.046691894,0,0.118225098,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B73980030167744,São Félix do Coribe,BRA,True,"[-44.268920897999976,-13.833312987999932,-43.81469726599994,-13.263427733999947]","[-44.268920897999976,-13.833312987999932,-43.81469726599994,-13.263427733999947]",0.117919922,0,0.454223632,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B73272671574835,São Felipe,BRA,True,"[-39.161682128999985,-12.969726562999938,-39.02642822299998,-12.728820800999927]","[-39.161682128999985,-12.969726562999938,-39.02642822299998,-12.728820800999927]",0.087402343,0,0.135253906,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B62288498634856,São Francisco do Conde,BRA,True,"[-38.715683255182704,-12.73712158199993,-38.53417968799994,-12.549682616999974]","[-38.715683255182704,-12.73712158199993,-38.53417968799994,-12.549682616999974]",0.041503906,0,0.163330078,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B65546405252248,São Gabriel,BRA,True,"[-41.941528319999975,-11.259887694999975,-41.43450927699996,-10.811096190999933]","[-41.941528319999975,-11.259887694999975,-41.43450927699996,-10.811096190999933]",0.069396973,0,0.507019043,within_safe_vector_latitude,not_run+unchanged,2,
adm2,56859067B25678921595357,São Gonçalo dos Campos,BRA,True,"[-39.05450439499998,-12.514099120999958,-38.83508300799997,-12.301086425999927]","[-39.05450439499998,-12.514099120999958,-38.83508300799997,-12.301086425999927]",0.070983886,0,0.219421387,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B6740167587731,São José da Vitória,BRA,True,"[-39.41192626999998,-15.150512694999975,-39.27899169899996,-15.016601562999938]","[-39.41192626999998,-15.150512694999975,-39.27899169899996,-15.016601562999938]",0.046203614,0,0.132934571,within_safe_vector_latitude,not_run+unchanged,2,
adm2,56859067B82221409109894,São José do Jacuípe,BRA,True,"[-40.08508300799997,-11.528320312999938,-39.75689697299998,-11.315490722999925]","[-40.08508300799997,-11.528320312999938,-39.75689697299998,-11.315490722999925]",0.071044922,0,0.328186035,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B28350872520610,São Miguel das Matas,BRA,True,"[-39.53198242199994,-13.122680663999972,-39.257080077999944,-12.953796386999954]","[-39.53198242199994,-13.122680663999972,-39.257080077999944,-12.953796386999954]",0.091796875,0,0.274902344,within_safe_vector_latitude,not_run+unchanged,2,
adm2,56859067B57148089527577,São Sebastião do Passé,BRA,True,"[-38.65130615199996,-12.631774901999961,-38.33740234399994,-12.412475585999971]","[-38.65130615199996,-12.631774901999961,-38.33740234399994,-12.412475585999971]",0.067871094,0,0.313903808,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B33676272778576,Sapeaçu,BRA,True,"[-39.27191162099996,-12.810119628999928,-39.14190673799993,-12.648010253999928]","[-39.27191162099996,-12.810119628999928,-39.14190673799993,-12.648010253999928]",0.069580078,0,0.130004883,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B46846064360642,Sátiro Dias,BRA,True,"[-38.78179931599993,-11.753784179999968,-38.39819335899995,-11.356384276999961]","[-38.78179931599993,-11.753784179999968,-38.39819335899995,-11.356384276999961]",0.133300782,0,0.383605957,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B52739574440824,Saubara,BRA,True,"[-38.84090814193187,-12.84821726399997,-38.74922837599996,-12.71789550799997]","[-38.84090814193187,-12.84821726399997,-38.74922837599996,-12.71789550799997]",0.036621094,0,0.091679766,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B4343183241254,Saúde,BRA,True,"[-40.49011230499997,-11.061218261999954,-40.24139404299996,-10.752929687999938]","[-40.49011230499997,-11.061218261999954,-40.24139404299996,-10.752929687999938]",0.092224121,0,0.248718262,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B75926333171607,Seabra,BRA,True,"[-42.26977539099994,-12.684204101999967,-41.539184569999975,-12.09259033199993]","[-42.26977539099994,-12.684204101999967,-41.539184569999975,-12.09259033199993]",0.196472168,0,0.730590821,within_safe_vector_latitude,not_run+unchanged,2,
adm2,56859067B69279711991755,Sebastião Laranjeiras,BRA,True,"[-43.529418944999975,-14.813110351999967,-42.79370117199994,-14.332580565999933]","[-43.529418944999975,-14.813110351999967,-42.79370117199994,-14.332580565999933]",0.159545899,0,0.735717773,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B69300901426109,Senhor do Bonfim,BRA,True,"[-40.270385741999974,-10.63818359399994,-39.94927978499993,-10.324218749999943]","[-40.270385741999974,-10.63818359399994,-39.94927978499993,-10.324218749999943]",0.126281738,0,0.321105957,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B22034188427708,Serra do Ramalho,BRA,True,"[-43.93310546899994,-13.806213378999928,-43.430908202999944,-13.184204101999967]","[-43.93310546899994,-13.806213378999928,-43.430908202999944,-13.184204101999967]",0.22857666,0,0.502197266,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B8748211257430,Sento Sé,BRA,True,"[-42.435485839999956,-10.811096190999933,-40.953979491999974,-9.38391113299997]","[-42.435485839999956,-10.811096190999933,-40.953979491999974,-9.38391113299997]",0.24621582,0,1.481506348,within_safe_vector_latitude,not_run+unchanged,2,
adm2,56859067B90696169836223,Serra Dourada,BRA,True,"[-44.17681884799998,-12.986511229999962,-43.536376952999944,-12.63677978499993]","[-44.17681884799998,-12.986511229999962,-43.536376952999944,-12.63677978499993]",0.294433594,0,0.640441895,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B53303266645960,Serra Preta,BRA,True,"[-39.59381103499993,-12.265502929999968,-39.21600341799996,-11.96649169899996]","[-39.59381103499993,-12.265502929999968,-39.21600341799996,-11.96649169899996]",0.125244141,0,0.377807617,within_safe_vector_latitude,not_run+unchanged,2,
adm2,56859067B34469198786883,Serrinha,BRA,True,"[-39.15820312499994,-11.830078124999943,-38.85388183599997,-11.525512694999975]","[-39.15820312499994,-11.830078124999943,-38.85388183599997,-11.525512694999975]",0.08013916,0,0.304321289,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B30551948339196,Serrolândia,BRA,True,"[-40.39312744099993,-11.563720702999944,-40.16729736299993,-11.330810546999942]","[-40.39312744099993,-11.563720702999944,-40.16729736299993,-11.330810546999942]",0.076416015,0,0.225830078,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B37931035064590,Simões Filho,BRA,True,"[-38.46398925799997,-12.87310790999993,-38.32818603499993,-12.659484862999932]","[-38.46398925799997,-12.87310790999993,-38.32818603499993,-12.659484862999932]",0.046997071,0,0.135803223,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B96329071012082,Sítio do Mato,BRA,True,"[-43.68560790999993,-13.183227538999972,-43.22210693399995,-12.551391601999967]","[-43.68560790999993,-13.183227538999972,-43.22210693399995,-12.551391601999967]",0.206787109,0,0.463500976,within_safe_vector_latitude,not_run+unchanged,1,
adm2,56859067B85843569358413,Sítio do Quinto,BRA,True,"[-38.42578124999994,-10.456604003999928,-37.90820312499994,-10.181091308999953]","[-38.42578124999994,-10.456604003999928,-37.90820312499994,-10.181091308999953]",0.16217041,0,0.517578125,within_safe_vector_latitude,not_run+unchanged,1,
